url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,kingdom,phylum,cls,order,family,genus,species,filepath,uuid,hashsum_original,hashsum_resized
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/raphiceros campestris/Camera Trap/Hoanib/Hnb_N_Gorge/2012/08/PvL_seq_fe31296c-978f-4893-9b30-c489b6b99a0c/PICT0196.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/raphiceros campestris/Camera Trap/Hoanib/Hnb_N_Gorge/2012/08/PvL_seq_fe31296c-978f-4893-9b30-c489b6b99a0c/PICT0196.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/raphiceros campestris/Camera Trap/Hoanib/Hnb_N_Gorge/2012/08/PvL_seq_fe31296c-978f-4893-9b30-c489b6b99a0c/PICT0196.JPG,Desert Lion Conservation Camera Traps : raphiceros campestris/Camera Trap/Hoanib/Hnb_N_Gorge/2012/08/PvL_seq_fe31296c-978f-4893-9b30-c489b6b99a0c/PICT0196.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,raphiceros campestris,raphicerus campestris,steenbok,animalia,chordata,mammalia,artiodactyla,bovidae,raphicerus,campestris,desert-lion/19cb4a0a-e8cf-46cf-85dc-6c46b872695f.png,19cb4a0a-e8cf-46cf-85dc-6c46b872695f,f96b0fbe90fe11ae9fbd0f621f2c32ff,cce40447aaeefa7485d4c520d9202c07
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2014/12/PvL_seq_b5f560b2-13dc-451a-b626-459e2e280e56/20141223-PICT1221.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2014/12/PvL_seq_b5f560b2-13dc-451a-b626-459e2e280e56/20141223-PICT1221.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2014/12/PvL_seq_b5f560b2-13dc-451a-b626-459e2e280e56/20141223-PICT1221.JPG,Desert Lion Conservation Camera Traps : struthio camelus/Camera Trap/North/Ganias/2014/12/PvL_seq_b5f560b2-13dc-451a-b626-459e2e280e56/20141223-PICT1221.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,struthio camelus,struthio camelus,common ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,camelus,desert-lion/dfd2c41f-df88-4dfd-9a72-26bbc67c0f74.png,dfd2c41f-df88-4dfd-9a72-26bbc67c0f74,758ddeeef4092cc51340f8fd17566475,9d45d1ff9c815ebe79dfc0244b48ba5a
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_f3eecb08-46d7-42ea-a67f-1b881ec4cb61/PICT4792.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_f3eecb08-46d7-42ea-a67f-1b881ec4cb61/PICT4792.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_f3eecb08-46d7-42ea-a67f-1b881ec4cb61/PICT4792.JPG,Desert Lion Conservation Camera Traps : struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_f3eecb08-46d7-42ea-a67f-1b881ec4cb61/PICT4792.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,struthio camelus,struthio camelus,common ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,camelus,desert-lion/d5bd31b8-3db4-4eb3-8782-ff6e6d8773cf.png,d5bd31b8-3db4-4eb3-8782-ff6e6d8773cf,9b302030ebb29fdb68dbba42cce1cee3,7f678feccc9aa630e84794092ab6904a
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_f7e1e817-38d3-475b-a029-a5f446d9b56f/PICT6476.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_f7e1e817-38d3-475b-a029-a5f446d9b56f/PICT6476.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_f7e1e817-38d3-475b-a029-a5f446d9b56f/PICT6476.JPG,Desert Lion Conservation Camera Traps : struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_f7e1e817-38d3-475b-a029-a5f446d9b56f/PICT6476.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,struthio camelus,struthio camelus,common ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,camelus,desert-lion/44d265e9-f9b8-4bfc-8ed0-29264928753f.png,44d265e9-f9b8-4bfc-8ed0-29264928753f,5546bf6bda1fb221b5ba9d20864e7692,c9fcaab5febc5c9793b2a0451c0f3921
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_2f4f24f5-fada-4011-aad2-5bec796e6487/PICT0248.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_2f4f24f5-fada-4011-aad2-5bec796e6487/PICT0248.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_2f4f24f5-fada-4011-aad2-5bec796e6487/PICT0248.JPG,Desert Lion Conservation Camera Traps : struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_2f4f24f5-fada-4011-aad2-5bec796e6487/PICT0248.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,struthio camelus,struthio camelus,common ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,camelus,desert-lion/a3b8fe7b-caa6-40f6-910e-7c69cc9646c6.png,a3b8fe7b-caa6-40f6-910e-7c69cc9646c6,b416f2588e0d837d7964764326377b11,9062b0f2f9ddb818f89437f8bfc8b623
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/08/PvL_seq_241ef1fa-536b-494e-bb2a-f5b49bfb24c4/PICT9732.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/08/PvL_seq_241ef1fa-536b-494e-bb2a-f5b49bfb24c4/PICT9732.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/08/PvL_seq_241ef1fa-536b-494e-bb2a-f5b49bfb24c4/PICT9732.JPG,Desert Lion Conservation Camera Traps : struthio camelus/Camera Trap/North/Ganias/2013/08/PvL_seq_241ef1fa-536b-494e-bb2a-f5b49bfb24c4/PICT9732.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,struthio camelus,struthio camelus,common ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,camelus,desert-lion/36546e8a-4a1b-41b0-b1dc-420f2dfa9eda.png,36546e8a-4a1b-41b0-b1dc-420f2dfa9eda,dfa8e0f1a52148bcff42cc9323db61db,a93196e076fddb3829c715fa4eadd2d9
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/08/PvL_seq_904ee55a-9172-488c-b818-8912cf2e1561/PICT7608.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/08/PvL_seq_904ee55a-9172-488c-b818-8912cf2e1561/PICT7608.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/08/PvL_seq_904ee55a-9172-488c-b818-8912cf2e1561/PICT7608.JPG,Desert Lion Conservation Camera Traps : struthio camelus/Camera Trap/North/Ganias/2013/08/PvL_seq_904ee55a-9172-488c-b818-8912cf2e1561/PICT7608.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,struthio camelus,struthio camelus,common ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,camelus,desert-lion/8e0bc8ea-c803-4290-ad91-e44dba4efb8e.png,8e0bc8ea-c803-4290-ad91-e44dba4efb8e,3db8661afb886eb7dcd5b28fd25a90f1,c1dcb1496dfb0b1eae1cd23c3c74c486
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/08/PvL_seq_7388ddc8-c75d-4969-a760-84acc95eeb1d/PICT8095.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/08/PvL_seq_7388ddc8-c75d-4969-a760-84acc95eeb1d/PICT8095.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/08/PvL_seq_7388ddc8-c75d-4969-a760-84acc95eeb1d/PICT8095.JPG,Desert Lion Conservation Camera Traps : struthio camelus/Camera Trap/North/Ganias/2013/08/PvL_seq_7388ddc8-c75d-4969-a760-84acc95eeb1d/PICT8095.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,struthio camelus,struthio camelus,common ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,camelus,desert-lion/6f64218e-44ab-48c9-a681-2a5408b1d1f5.png,6f64218e-44ab-48c9-a681-2a5408b1d1f5,531eb2563f5117854d370fa488e9fb8c,37309fbc10055fe6cbc53168d222324c
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_a0f598a1-d8a7-43d6-9552-9a29147ef788/PICT0183.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_a0f598a1-d8a7-43d6-9552-9a29147ef788/PICT0183.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_a0f598a1-d8a7-43d6-9552-9a29147ef788/PICT0183.JPG,Desert Lion Conservation Camera Traps : struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_a0f598a1-d8a7-43d6-9552-9a29147ef788/PICT0183.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,struthio camelus,struthio camelus,common ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,camelus,desert-lion/98067145-83b3-4472-a0b6-38ac50683498.png,98067145-83b3-4472-a0b6-38ac50683498,67b759969445730d6f2e88eb3d891ecc,2ec90f67593456772eeac363a34f0149
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/Hoanib/FldPln_Ridge/31Dec11/PvL_seq_31886fa5-2549-4999-a33e-fef023313d4e/SUNP0026.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/Hoanib/FldPln_Ridge/31Dec11/PvL_seq_31886fa5-2549-4999-a33e-fef023313d4e/SUNP0026.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/Hoanib/FldPln_Ridge/31Dec11/PvL_seq_31886fa5-2549-4999-a33e-fef023313d4e/SUNP0026.JPG,Desert Lion Conservation Camera Traps : struthio camelus/Camera Trap/Hoanib/FldPln_Ridge/31Dec11/PvL_seq_31886fa5-2549-4999-a33e-fef023313d4e/SUNP0026.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,struthio camelus,struthio camelus,common ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,camelus,desert-lion/b03eac68-8e30-4642-91dc-7a92402bae03.png,b03eac68-8e30-4642-91dc-7a92402bae03,4354f6749a8d7d352ade2d5cab2131f6,c4cb0afb8d47efdf2be44d6134fb0f17
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_2c8cd714-48f5-4a4d-a32d-8c70bf86910f/PICT5287.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_2c8cd714-48f5-4a4d-a32d-8c70bf86910f/PICT5287.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_2c8cd714-48f5-4a4d-a32d-8c70bf86910f/PICT5287.JPG,Desert Lion Conservation Camera Traps : struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_2c8cd714-48f5-4a4d-a32d-8c70bf86910f/PICT5287.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,struthio camelus,struthio camelus,common ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,camelus,desert-lion/d66d06d0-cf46-438f-927d-52989cfb32d9.png,d66d06d0-cf46-438f-927d-52989cfb32d9,c51adbdabadcd048feff07eb1eb64924,900b1b489da0575b46c25f1fa2a02a71
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_90ddf477-caa6-4a08-9ff0-fa76b29254d8/PICT3494.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_90ddf477-caa6-4a08-9ff0-fa76b29254d8/PICT3494.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_90ddf477-caa6-4a08-9ff0-fa76b29254d8/PICT3494.JPG,Desert Lion Conservation Camera Traps : struthio camelus/Camera Trap/North/Ganias/2013/07/PvL_seq_90ddf477-caa6-4a08-9ff0-fa76b29254d8/PICT3494.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,struthio camelus,struthio camelus,common ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,camelus,desert-lion/5ac91886-9972-48c1-aaf1-1aa84c552022.png,5ac91886-9972-48c1-aaf1-1aa84c552022,b2aa62166c4e9b9dcef077b670852ea1,01ca60c8272d79fbe5e8b08d113dd3a2
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/North/Ganias/2013/12/PvL_seq_d856b61e-c2fd-42c8-8bbe-198c1a2cd1c4/20131203-PICT2271.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/North/Ganias/2013/12/PvL_seq_d856b61e-c2fd-42c8-8bbe-198c1a2cd1c4/20131203-PICT2271.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/North/Ganias/2013/12/PvL_seq_d856b61e-c2fd-42c8-8bbe-198c1a2cd1c4/20131203-PICT2271.JPG,Desert Lion Conservation Camera Traps : torgos tracheliotos/Camera Trap/North/Ganias/2013/12/PvL_seq_d856b61e-c2fd-42c8-8bbe-198c1a2cd1c4/20131203-PICT2271.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,torgos tracheliotos,torgos tracheliotos,lappet-faced vulture,animalia,chordata,aves,accipitriformes,accipitridae,torgos,tracheliotos,desert-lion/c7d5024b-699d-4981-8fa5-32a5e22e168a.png,c7d5024b-699d-4981-8fa5-32a5e22e168a,912e7fe25cf1aded2c62e882d3b98f07,8e54eaa29af8aa801a2685b6efc64d5d
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/North/Ganias/2013/07/PvL_seq_6ab33214-a302-4125-9839-aa2fd7d49270/PICT4947.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/North/Ganias/2013/07/PvL_seq_6ab33214-a302-4125-9839-aa2fd7d49270/PICT4947.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/North/Ganias/2013/07/PvL_seq_6ab33214-a302-4125-9839-aa2fd7d49270/PICT4947.JPG,Desert Lion Conservation Camera Traps : torgos tracheliotos/Camera Trap/North/Ganias/2013/07/PvL_seq_6ab33214-a302-4125-9839-aa2fd7d49270/PICT4947.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,torgos tracheliotos,torgos tracheliotos,lappet-faced vulture,animalia,chordata,aves,accipitriformes,accipitridae,torgos,tracheliotos,desert-lion/6caf7939-7ad9-4d4b-a2f5-5ae4c8b65460.png,6caf7939-7ad9-4d4b-a2f5-5ae4c8b65460,479694487efca0aed79530105a4adcd5,f3f64e4ba9f889b27ca9fceb955e04dc
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/South/Gai-Ais/2014/11/PvL_seq_3f9c53aa-79ed-4960-b18e-c19d911f612c/20141128-PICT0172.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/South/Gai-Ais/2014/11/PvL_seq_3f9c53aa-79ed-4960-b18e-c19d911f612c/20141128-PICT0172.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/South/Gai-Ais/2014/11/PvL_seq_3f9c53aa-79ed-4960-b18e-c19d911f612c/20141128-PICT0172.JPG,Desert Lion Conservation Camera Traps : torgos tracheliotos/Camera Trap/South/Gai-Ais/2014/11/PvL_seq_3f9c53aa-79ed-4960-b18e-c19d911f612c/20141128-PICT0172.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,torgos tracheliotos,torgos tracheliotos,lappet-faced vulture,animalia,chordata,aves,accipitriformes,accipitridae,torgos,tracheliotos,desert-lion/ace4f99e-65d3-4d77-926a-7b8e5851eba2.png,ace4f99e-65d3-4d77-926a-7b8e5851eba2,7a79aa70c270fd5ee7daed202fd2ad22,aec909884d409064f4640ace472660da
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/North/Ganias/2014/12/PvL_seq_55cc8ab7-c3bf-4b7c-a2af-724f647a4669/20141224-PICT1391.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/North/Ganias/2014/12/PvL_seq_55cc8ab7-c3bf-4b7c-a2af-724f647a4669/20141224-PICT1391.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/North/Ganias/2014/12/PvL_seq_55cc8ab7-c3bf-4b7c-a2af-724f647a4669/20141224-PICT1391.JPG,Desert Lion Conservation Camera Traps : torgos tracheliotos/Camera Trap/North/Ganias/2014/12/PvL_seq_55cc8ab7-c3bf-4b7c-a2af-724f647a4669/20141224-PICT1391.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,torgos tracheliotos,torgos tracheliotos,lappet-faced vulture,animalia,chordata,aves,accipitriformes,accipitridae,torgos,tracheliotos,desert-lion/2fdd837a-5940-46e5-ad5a-76c1bf54b44b.png,2fdd837a-5940-46e5-ad5a-76c1bf54b44b,a1e1dccf107a1bb9243cce346d79cae9,63075ebdec7c8d4ddb80cdc2b2fe41ab
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/South/Hunkap2/2012/11/PvL_seq_c7e7353a-542e-4025-97e8-1b16c394bfab/PICT2860.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/South/Hunkap2/2012/11/PvL_seq_c7e7353a-542e-4025-97e8-1b16c394bfab/PICT2860.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/South/Hunkap2/2012/11/PvL_seq_c7e7353a-542e-4025-97e8-1b16c394bfab/PICT2860.JPG,Desert Lion Conservation Camera Traps : torgos tracheliotos/Camera Trap/South/Hunkap2/2012/11/PvL_seq_c7e7353a-542e-4025-97e8-1b16c394bfab/PICT2860.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,torgos tracheliotos,torgos tracheliotos,lappet-faced vulture,animalia,chordata,aves,accipitriformes,accipitridae,torgos,tracheliotos,desert-lion/803b3e47-af4e-42be-b5f4-7c45284e2290.png,803b3e47-af4e-42be-b5f4-7c45284e2290,1d31368e7e257cb2a23d704ae55b76e7,240bb0d1042bc62bb8a20f705a22a264
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/South/Gai-Ais/2014/10/PvL_seq_997ef126-3e96-4df7-9969-34884d8224fe/20141016-PICT2955.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/South/Gai-Ais/2014/10/PvL_seq_997ef126-3e96-4df7-9969-34884d8224fe/20141016-PICT2955.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/South/Gai-Ais/2014/10/PvL_seq_997ef126-3e96-4df7-9969-34884d8224fe/20141016-PICT2955.JPG,Desert Lion Conservation Camera Traps : torgos tracheliotos/Camera Trap/South/Gai-Ais/2014/10/PvL_seq_997ef126-3e96-4df7-9969-34884d8224fe/20141016-PICT2955.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,torgos tracheliotos,torgos tracheliotos,lappet-faced vulture,animalia,chordata,aves,accipitriformes,accipitridae,torgos,tracheliotos,desert-lion/80a03e3d-cb7f-43c1-87c6-e6edbdbc3d98.png,80a03e3d-cb7f-43c1-87c6-e6edbdbc3d98,a07e31698dc97de70975cd62127c28ef,6507cd4f5513e47626acfc8b016397bb
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap2/PvL_seq_85254ef8-6260-47b4-be2d-329a38b15519/SUNP1231.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap2/PvL_seq_85254ef8-6260-47b4-be2d-329a38b15519/SUNP1231.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap2/PvL_seq_85254ef8-6260-47b4-be2d-329a38b15519/SUNP1231.JPG,Desert Lion Conservation Camera Traps : torgos tracheliotos/Camera Trap2/PvL_seq_85254ef8-6260-47b4-be2d-329a38b15519/SUNP1231.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,torgos tracheliotos,torgos tracheliotos,lappet-faced vulture,animalia,chordata,aves,accipitriformes,accipitridae,torgos,tracheliotos,desert-lion/3aaeb593-e984-46b4-937e-4254dee1c702.png,3aaeb593-e984-46b4-937e-4254dee1c702,02cb78fa9444862b4c578ff1d8436990,8d515b475e2f67f19ef396c8faf59fea
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/North/Ganias/2013/08/PvL_seq_afaf9360-1796-48ac-8234-e659e490d59f/PICT6714.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/North/Ganias/2013/08/PvL_seq_afaf9360-1796-48ac-8234-e659e490d59f/PICT6714.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/torgos tracheliotos/Camera Trap/North/Ganias/2013/08/PvL_seq_afaf9360-1796-48ac-8234-e659e490d59f/PICT6714.JPG,Desert Lion Conservation Camera Traps : torgos tracheliotos/Camera Trap/North/Ganias/2013/08/PvL_seq_afaf9360-1796-48ac-8234-e659e490d59f/PICT6714.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,torgos tracheliotos,torgos tracheliotos,lappet-faced vulture,animalia,chordata,aves,accipitriformes,accipitridae,torgos,tracheliotos,desert-lion/1671b49d-f571-45d5-88bf-a79c92e30093.png,1671b49d-f571-45d5-88bf-a79c92e30093,ac10cd2253889512f1f101d96a616478,a5e0e81761acd1b4e83d1ad8ea01b1ae
