url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,kingdom,phylum,cls,order,family,genus,species,filepath,filename,md5
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Racer Snake/OSTS_2023-09-12_16-27-37-1.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Racer Snake/OSTS_2023-09-12_16-27-37-1.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Racer Snake/OSTS_2023-09-12_16-27-37-1.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Racer Snake/OSTS_2023-09-12_16-27-37-1.JPG,Ohio Small Animals : location_OSTS_sequence_index_00003,Ohio Small Animals : OSTS,2,eastern_racer_snake,coluber constrictor,eastern racer snake,animalia,chordata,reptilia,squamata,colubridae,coluber,constrictor,ohio-small-animals/OH_sm_animals_OSTS_2023-09-12_16-27-37-1.JPG,OH_sm_animals_OSTS_2023-09-12_16-27-37-1.JPG,f3ce305e4073c049908750aaf8529e41
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Racer Snake/SPV2__2021-09-07__15-44-13(8).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Racer Snake/SPV2__2021-09-07__15-44-13(8).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Racer Snake/SPV2__2021-09-07__15-44-13(8).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Racer Snake/SPV2__2021-09-07__15-44-13(8).JPG,Ohio Small Animals : location_SPV2_sequence_index_00000,Ohio Small Animals : SPV2,8,eastern_racer_snake,coluber constrictor,eastern racer snake,animalia,chordata,reptilia,squamata,colubridae,coluber,constrictor,ohio-small-animals/OH_sm_animals_SPV2__2021-09-07__15-44-13(8).JPG,OH_sm_animals_SPV2__2021-09-07__15-44-13(8).JPG,6736b7da3050c39f041138b41bf73ee5
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Racer Snake/SPV2__2021-09-08__14-39-12(9).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Racer Snake/SPV2__2021-09-08__14-39-12(9).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Racer Snake/SPV2__2021-09-08__14-39-12(9).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Racer Snake/SPV2__2021-09-08__14-39-12(9).JPG,Ohio Small Animals : location_SPV2_sequence_index_00001,Ohio Small Animals : SPV2,11,eastern_racer_snake,coluber constrictor,eastern racer snake,animalia,chordata,reptilia,squamata,colubridae,coluber,constrictor,ohio-small-animals/OH_sm_animals_SPV2__2021-09-08__14-39-12(9).JPG,OH_sm_animals_SPV2__2021-09-08__14-39-12(9).JPG,1f9d9c763aa2f67492bd4d9ea86766e4
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrN_2023-09-14_12-12-13.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrN_2023-09-14_12-12-13.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrN_2023-09-14_12-12-13.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrN_2023-09-14_12-12-13.JPG,Ohio Small Animals : location_DORRN_sequence_index_00001,Ohio Small Animals : DORRN,0,eastern_ribbonsnake,thamnophis saurita,eastern ribbon snake,animalia,chordata,reptilia,squamata,colubridae,thamnophis,saurita,ohio-small-animals/OH_sm_animals_DorrN_2023-09-14_12-12-13.JPG,OH_sm_animals_DorrN_2023-09-14_12-12-13.JPG,9eed79358c85344dd21035395dd206a0
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-08-08_14-01-18.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-08-08_14-01-18.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-08-08_14-01-18.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-08-08_14-01-18.JPG,Ohio Small Animals : location_DORRS_sequence_index_00001,Ohio Small Animals : DORRS,0,eastern_ribbonsnake,thamnophis saurita,eastern ribbon snake,animalia,chordata,reptilia,squamata,colubridae,thamnophis,saurita,ohio-small-animals/OH_sm_animals_DorrS_2023-08-08_14-01-18.JPG,OH_sm_animals_DorrS_2023-08-08_14-01-18.JPG,a6c39361c31e962e28035d4d5591f3db
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-08-08_14-01-20-1.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-08-08_14-01-20-1.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-08-08_14-01-20-1.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-08-08_14-01-20-1.JPG,Ohio Small Animals : location_DORRS_sequence_index_00001,Ohio Small Animals : DORRS,2,eastern_ribbonsnake,thamnophis saurita,eastern ribbon snake,animalia,chordata,reptilia,squamata,colubridae,thamnophis,saurita,ohio-small-animals/OH_sm_animals_DorrS_2023-08-08_14-01-20-1.JPG,OH_sm_animals_DorrS_2023-08-08_14-01-20-1.JPG,814da307fe653cd9cb64326baab8fec9
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-08-16_10-28-53.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-08-16_10-28-53.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-08-16_10-28-53.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-08-16_10-28-53.JPG,Ohio Small Animals : location_DORRS_sequence_index_00003,Ohio Small Animals : DORRS,1,eastern_ribbonsnake,thamnophis saurita,eastern ribbon snake,animalia,chordata,reptilia,squamata,colubridae,thamnophis,saurita,ohio-small-animals/OH_sm_animals_DorrS_2023-08-16_10-28-53.JPG,OH_sm_animals_DorrS_2023-08-16_10-28-53.JPG,e5e438e264c5a357438e3e713d44fdaf
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-09-23_14-11-10.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-09-23_14-11-10.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-09-23_14-11-10.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/DorrS_2023-09-23_14-11-10.JPG,Ohio Small Animals : location_DORRS_sequence_index_00007,Ohio Small Animals : DORRS,0,eastern_ribbonsnake,thamnophis saurita,eastern ribbon snake,animalia,chordata,reptilia,squamata,colubridae,thamnophis,saurita,ohio-small-animals/OH_sm_animals_DorrS_2023-09-23_14-11-10.JPG,OH_sm_animals_DorrS_2023-09-23_14-11-10.JPG,72c7c30e4548c465e31fac459e507510
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/FCP1__2019-07-26__10-45-56(5).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/FCP1__2019-07-26__10-45-56(5).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/FCP1__2019-07-26__10-45-56(5).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/FCP1__2019-07-26__10-45-56(5).JPG,Ohio Small Animals : location_FCP1_sequence_index_00112,Ohio Small Animals : FCP1,2,eastern_ribbonsnake,thamnophis saurita,eastern ribbon snake,animalia,chordata,reptilia,squamata,colubridae,thamnophis,saurita,ohio-small-animals/OH_sm_animals_FCP1__2019-07-26__10-45-56(5).JPG,OH_sm_animals_FCP1__2019-07-26__10-45-56(5).JPG,3a26bf95a0e9ae53d82cdfa86915e4c5
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/RMW1__2019-05-27__16-37-26(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/RMW1__2019-05-27__16-37-26(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/RMW1__2019-05-27__16-37-26(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/RMW1__2019-05-27__16-37-26(2).JPG,Ohio Small Animals : location_RMW1_sequence_index_00041,Ohio Small Animals : RMW1,1,eastern_ribbonsnake,thamnophis saurita,eastern ribbon snake,animalia,chordata,reptilia,squamata,colubridae,thamnophis,saurita,ohio-small-animals/OH_sm_animals_RMW1__2019-05-27__16-37-26(2).JPG,OH_sm_animals_RMW1__2019-05-27__16-37-26(2).JPG,a428f40ce5c3b8289bf25a04724373e8
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWN2__2019-06-11__15-20-47(9).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWN2__2019-06-11__15-20-47(9).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWN2__2019-06-11__15-20-47(9).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWN2__2019-06-11__15-20-47(9).JPG,Ohio Small Animals : location_YWN2_sequence_index_00040,Ohio Small Animals : YWN2,2,eastern_ribbonsnake,thamnophis saurita,eastern ribbon snake,animalia,chordata,reptilia,squamata,colubridae,thamnophis,saurita,ohio-small-animals/OH_sm_animals_YWN2__2019-06-11__15-20-47(9).JPG,OH_sm_animals_YWN2__2019-06-11__15-20-47(9).JPG,21e6a9c7fef963e06dcf43918b0f7974
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWN3__2019-05-20__12-40-36(5).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWN3__2019-05-20__12-40-36(5).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWN3__2019-05-20__12-40-36(5).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWN3__2019-05-20__12-40-36(5).JPG,Ohio Small Animals : location_YWN3_sequence_index_00025,Ohio Small Animals : YWN3,1,eastern_ribbonsnake,thamnophis saurita,eastern ribbon snake,animalia,chordata,reptilia,squamata,colubridae,thamnophis,saurita,ohio-small-animals/OH_sm_animals_YWN3__2019-05-20__12-40-36(5).JPG,OH_sm_animals_YWN3__2019-05-20__12-40-36(5).JPG,22da2e0a48dc7c0241fcb97b7fa149d1
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWN3__2019-09-07__13-06-15(6).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWN3__2019-09-07__13-06-15(6).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWN3__2019-09-07__13-06-15(6).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWN3__2019-09-07__13-06-15(6).JPG,Ohio Small Animals : location_YWN3_sequence_index_00172,Ohio Small Animals : YWN3,5,eastern_ribbonsnake,thamnophis saurita,eastern ribbon snake,animalia,chordata,reptilia,squamata,colubridae,thamnophis,saurita,ohio-small-animals/OH_sm_animals_YWN3__2019-09-07__13-06-15(6).JPG,OH_sm_animals_YWN3__2019-09-07__13-06-15(6).JPG,d9c8823194bbbda7b3c8538f90f1ed43
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWS1__2019-09-08__11-17-16(3).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWS1__2019-09-08__11-17-16(3).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWS1__2019-09-08__11-17-16(3).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWS1__2019-09-08__11-17-16(3).JPG,Ohio Small Animals : location_YWS1_sequence_index_00318,Ohio Small Animals : YWS1,2,eastern_ribbonsnake,thamnophis saurita,eastern ribbon snake,animalia,chordata,reptilia,squamata,colubridae,thamnophis,saurita,ohio-small-animals/OH_sm_animals_YWS1__2019-09-08__11-17-16(3).JPG,OH_sm_animals_YWS1__2019-09-08__11-17-16(3).JPG,f49fffb0c1a0e0d421498dd551e8ecd5
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWS3__2019-07-24__11-47-41(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWS3__2019-07-24__11-47-41(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWS3__2019-07-24__11-47-41(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Eastern Ribbonsnake/YWS3__2019-07-24__11-47-41(2).JPG,Ohio Small Animals : location_YWS3_sequence_index_00204,Ohio Small Animals : YWS3,1,eastern_ribbonsnake,thamnophis saurita,eastern ribbon snake,animalia,chordata,reptilia,squamata,colubridae,thamnophis,saurita,ohio-small-animals/OH_sm_animals_YWS3__2019-07-24__11-47-41(2).JPG,OH_sm_animals_YWS3__2019-07-24__11-47-41(2).JPG,47e6d287a75d84df8f2a39bf047c47c8
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/GRN2__2019-07-10__10-35-54(6).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/GRN2__2019-07-10__10-35-54(6).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/GRN2__2019-07-10__10-35-54(6).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Gray Ratsnake/GRN2__2019-07-10__10-35-54(6).JPG,Ohio Small Animals : location_GRN2_sequence_index_00166,Ohio Small Animals : GRN2,2,gray_ratsnake,pantherophis spiloides,gray ratsnake,animalia,chordata,reptilia,squamata,colubridae,pantherophis,spiloides,ohio-small-animals/OH_sm_animals_GRN2__2019-07-10__10-35-54(6).JPG,OH_sm_animals_GRN2__2019-07-10__10-35-54(6).JPG,ef5cc1134ba18fafba64f5d6ed5c5266
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-06-04__13-32-03(4).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-06-04__13-32-03(4).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-06-04__13-32-03(4).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-06-04__13-32-03(4).JPG,Ohio Small Animals : location_RMN2_sequence_index_00063,Ohio Small Animals : RMN2,5,gray_ratsnake,pantherophis spiloides,gray ratsnake,animalia,chordata,reptilia,squamata,colubridae,pantherophis,spiloides,ohio-small-animals/OH_sm_animals_RMN2__2019-06-04__13-32-03(4).JPG,OH_sm_animals_RMN2__2019-06-04__13-32-03(4).JPG,23e2d25385ae2ebc3bbfce9474b2ebc6
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-06-04__13-32-05(7).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-06-04__13-32-05(7).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-06-04__13-32-05(7).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-06-04__13-32-05(7).JPG,Ohio Small Animals : location_RMN2_sequence_index_00063,Ohio Small Animals : RMN2,8,gray_ratsnake,pantherophis spiloides,gray ratsnake,animalia,chordata,reptilia,squamata,colubridae,pantherophis,spiloides,ohio-small-animals/OH_sm_animals_RMN2__2019-06-04__13-32-05(7).JPG,OH_sm_animals_RMN2__2019-06-04__13-32-05(7).JPG,686f758ec2c4a090328ba543958ed148
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-08-03__14-50-05(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-08-03__14-50-05(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-08-03__14-50-05(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-08-03__14-50-05(1).JPG,Ohio Small Animals : location_RMN2_sequence_index_00187,Ohio Small Animals : RMN2,0,gray_ratsnake,pantherophis spiloides,gray ratsnake,animalia,chordata,reptilia,squamata,colubridae,pantherophis,spiloides,ohio-small-animals/OH_sm_animals_RMN2__2019-08-03__14-50-05(1).JPG,OH_sm_animals_RMN2__2019-08-03__14-50-05(1).JPG,af1e229cef489d22a0a473d89974652f
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-08-03__14-50-06(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-08-03__14-50-06(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-08-03__14-50-06(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN2__2019-08-03__14-50-06(2).JPG,Ohio Small Animals : location_RMN2_sequence_index_00187,Ohio Small Animals : RMN2,1,gray_ratsnake,pantherophis spiloides,gray ratsnake,animalia,chordata,reptilia,squamata,colubridae,pantherophis,spiloides,ohio-small-animals/OH_sm_animals_RMN2__2019-08-03__14-50-06(2).JPG,OH_sm_animals_RMN2__2019-08-03__14-50-06(2).JPG,203303bef17f016cbf0be29ff579ece6
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN3__2019-06-24__16-00-12(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN3__2019-06-24__16-00-12(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN3__2019-06-24__16-00-12(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN3__2019-06-24__16-00-12(2).JPG,Ohio Small Animals : location_RMN3_sequence_index_00083,Ohio Small Animals : RMN3,1,gray_ratsnake,pantherophis spiloides,gray ratsnake,animalia,chordata,reptilia,squamata,colubridae,pantherophis,spiloides,ohio-small-animals/OH_sm_animals_RMN3__2019-06-24__16-00-12(2).JPG,OH_sm_animals_RMN3__2019-06-24__16-00-12(2).JPG,f59fa9f9af3440bfa6874cc3a5366221
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN3__2019-06-24__16-00-20(7).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN3__2019-06-24__16-00-20(7).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN3__2019-06-24__16-00-20(7).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMN3__2019-06-24__16-00-20(7).JPG,Ohio Small Animals : location_RMN3_sequence_index_00083,Ohio Small Animals : RMN3,6,gray_ratsnake,pantherophis spiloides,gray ratsnake,animalia,chordata,reptilia,squamata,colubridae,pantherophis,spiloides,ohio-small-animals/OH_sm_animals_RMN3__2019-06-24__16-00-20(7).JPG,OH_sm_animals_RMN3__2019-06-24__16-00-20(7).JPG,c05d53b1420acb75279b70a1b3f58cd8
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMW1__2019-08-03__11-01-35(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMW1__2019-08-03__11-01-35(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMW1__2019-08-03__11-01-35(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Gray Ratsnake/RMW1__2019-08-03__11-01-35(1).JPG,Ohio Small Animals : location_RMW1_sequence_index_00152,Ohio Small Animals : RMW1,0,gray_ratsnake,pantherophis spiloides,gray ratsnake,animalia,chordata,reptilia,squamata,colubridae,pantherophis,spiloides,ohio-small-animals/OH_sm_animals_RMW1__2019-08-03__11-01-35(1).JPG,OH_sm_animals_RMW1__2019-08-03__11-01-35(1).JPG,c5cc5040472e22f9ef36825a0ec9b9fc
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN1__2019-08-18__11-17-25(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN1__2019-08-18__11-17-25(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN1__2019-08-18__11-17-25(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN1__2019-08-18__11-17-25(1).JPG,Ohio Small Animals : location_YWN1_sequence_index_00177,Ohio Small Animals : YWN1,0,gray_ratsnake,pantherophis spiloides,gray ratsnake,animalia,chordata,reptilia,squamata,colubridae,pantherophis,spiloides,ohio-small-animals/OH_sm_animals_YWN1__2019-08-18__11-17-25(1).JPG,OH_sm_animals_YWN1__2019-08-18__11-17-25(1).JPG,2af96d82d90e7cefddff93064dbd3b55
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN3__2019-07-18__14-36-36(11).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN3__2019-07-18__14-36-36(11).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN3__2019-07-18__14-36-36(11).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN3__2019-07-18__14-36-36(11).JPG,Ohio Small Animals : location_YWN3_sequence_index_00126,Ohio Small Animals : YWN3,8,gray_ratsnake,pantherophis spiloides,gray ratsnake,animalia,chordata,reptilia,squamata,colubridae,pantherophis,spiloides,ohio-small-animals/OH_sm_animals_YWN3__2019-07-18__14-36-36(11).JPG,OH_sm_animals_YWN3__2019-07-18__14-36-36(11).JPG,62d8811a29dc593df25beedefd3c8709
